NTB,247900
BCAT,247800
CDRE,247700
MANU,247700
BDC,247200
AZO,247100
SCL,246800
RYI,245800
EVTC,245600
TGS,245300
BTZ,245100
DTC,245000
EXP,244900
DSU,244600
WDI,243200
PJT,243100
EIC,243000
CNNE,240400
SAR,240100
VMO,239000
MNR,238200
CCU,237800
OBDE,237600
HQH,236100
GOLF,235600
NMCO,234700
FF,233600
HRI,233100
CWE.A,232300
PFSI,232000
CR,231900
CBL,231700
AAT,231200
TIXT,231200
FDS,230700
EDD,230300
CHMI,229900
HGER,229200
LCII,228900
NMM,228900
EIG,227900
IQI,227700
PBT,227300
PPT,226100
HNI,226000
MATX,224900
CION,224400
SRG,223800
SITE,222900
CBU,221200
ANRO,220900
RACE,220700
LAD,220300
QUAD,220000
SPRU,219900
AGX,219500
NBR,219100
JPM-K,219000
CUBI,217600
BAC-M,217400
MEGI,216600
ECAT,215800
RMAX,215100
ETW,214500
DBD,213700
GATX,213700
THG,213500
BSIG,212300
CSR,211900
AGS,211300
HPE-C,210600
HYI,210600
TFPM,210000
ACA,209900
ONL,209200
MQY,208900
NVGS,208700
PRA,208200
PAG,208000
OXY.W,207400
WSR,207300
BBW,207200
RNGR,206500
BMI,205600
RS,205400
NRK,205200
NBXG,204800
RQI,203900
VTMX,202800
FICO,202600
BHE,202200
OUS.W,202200
CMBT,202000
AMTB,201000
FPI,200700
FMS,200500
EGP,199400
CAAP,199300
ENZ,198400
PLOW,198200
BALY,198000
DAC,197900
CACI,197400
HEI.A,197200
ION.W,196800
BRDG,195900
HKD,195700
MUC,195300
SCM,194900
STEW,194400
DRD,193700
BNED,192400
EE,192200
PSQH,191700
SPIR,191600
PAXS,189500
BBN,189300
TKC,189300
EHI,188700
BKK.W,188500
BCSF,187900
RA,187200
GWW,187100
HMN,186600
FTHY,186200
CTS,186100
PKX,185600
ATGE,185400
ASG,185300
HG,184600
SPH,184100
ALE,184000
MLNK,183400
NEE-T,182900
CW,182800
TSLX,182600
BHK,182500
MTD,181500
SHG,181400
NGL,181200
SSD,181100
CNA,181000
LXU,180700
FCN,180300
JPM-L,179900
MTAL,179700
SXT,179500
BAC-N,178700
EVTR,178600
CIB,178500
GPI,178400
NBHC,178000
AWI,177500
T-C,177300
ECO,176700
MSA,176400
HRTG,175300
FFC,174900
WLY,174200
HIPO,173700
PML,173700
HHH,173400
IGD,173200
CODI,173100
NCA,173100
T-A,173100
AWF,172300
NGVC,172200
GEF,171500
IDE,171200
NFJ,171100
SD,170800
HVT,170600
WOR,169000
WS,168400
BAP,168100
HZO,167800
ONTF,167800
RLI,167800
BIO,167700
BTCM,167600
MCS,167600
AGD,167000
AMPY,167000
NWN,166600
WFC-Z,166600
CII,166500
VCV,166100
AIR,165300
PKST,165100
ETY,164500
TEI,164200
BIT,164000
NPCT,163900
ENS,163500
NKX,161900
TEO,161700
THW,161300
VPG,160500
GCO,160300
UVV,160300
EDN,160200
GTY,159600
MIN,159000
UHAL,158700
REX,158000
LEO,157600
GFR,157200
AZZ,155900
ESAB,155600
PNST,155300
AORT,154800
NDMO,154500
PCK,154200
SHCO,153800
MUJ,153600
AMR,153500
DHX,153400
KWR,153400
NXJ,153200
ABG,153100
JOB.W,153100
KRO,152600
GIB,152000
UTF,151900
VVI,150700
TPB,150500
TDY,150200
ETV,149700
HTH,149500
BHR,149300
AJX,149200
IIM,149200
ASIX,149000
DBL,148900
VGM,148000
BRW,147900
NXDT,147900
DCO,147200
MSD,146600
RCS,146600
TBI,146100
GBAB,146000
WIW,145800
SOL,145600
USPH,145100
BGB,143900
ML,143300
BPT,143000
WOW,143000
BSTZ,142500
AMG,141300
ENVA,141100
OPF.W,141000
CIF,140500
ATR,140300
SAH,139600
MED,139400
PCN,138700
DSM,138200
DRLL,137700
FOA,137700
IIIN,136800
BLE,136400
EVT,136400
BW-A,136000
ARDT,134800
TXO,134700
VKQ,134600
PRI,134100
BCX,134000
BCH,133800
BFZ,133800
PTA,131800
CPF,131700
MVF,130600
IHG,130400
HGTY,130200
DLNG,130100
EMD,130100
PINE,129400
USAC,129300
RBO.W,129100
STN,129000
ASGI,128700
DDS,128500
JPM-M,128500
LPL,127500
LOB,127200
CQP,127000
KNSL,126600
BY,125600
ESE,125400
MOV,125100
ISD,124600
NEE-R,124000
WTS,123500
MUSA,123400
THQ,123100
STC,122900
AMP.V,122600
EBF,122500
MTX,122400
GRDN,120100
UVE,119800
LNN,119700
LTM,119600
ETG,119500
NPW.W,119200
SMP,119200
MYN,118900
BKT,118800
NPO,118500
TBB,118300
ALG,117800
GCTS,117800
FPF,117300
FVR,116700
FOR,116500
WFG,116500
BXMX,116000
USM,115200
VTS,115100
SJT,114900
YRD,114200
CINT,114000
ETD,113800
