Symbol,Date,Open,High,Low,Close,Volume
LINK,26-Nov-2024,4.19,4.43,3.9101,4.15,10100
LION,26-Nov-2024,7.09,7.18,6.95,7.06,603600
LIPO,26-Nov-2024,2.88,2.91,2.66,2.8,202900
LIQT,26-Nov-2024,1.74,1.8,1.7,1.745,78600
LITE,26-Nov-2024,87.59,88.94,86.52,86.98,1144400
LITM,26-Nov-2024,0.1912,0.202,0.173,0.176,512900
LITP,26-Nov-2024,8.3021,8.305,8.1479,8.22,5900
LIVE,26-Nov-2024,9.6187,9.7,9.03,9.055,5400
LIVN,26-Nov-2024,51.62,51.65,50.49,50.69,486000
LIVR,26-Nov-2024,25.49,25.49,25.33,25.375,11200
LIXT,26-Nov-2024,2.02,2.2499,1.9803,2.06,29000
LKCO,26-Nov-2024,1.6,1.72,1.58,1.64,10100
LKFN,26-Nov-2024,75.58,76.28,74.6,74.63,68200
LKQ,26-Nov-2024,39.49,39.49,38.83,39,1617800
LLYVA,26-Nov-2024,70.87,71.24,70.0974,70.95,109000
LLYVK,26-Nov-2024,72.25,72.49,71.2825,72.28,550300
LMAT,26-Nov-2024,106.93,107.86,105.11,105.425,109900
LMB,26-Nov-2024,101.67,104.4288,99.99,102.03,102600
LMBS,26-Nov-2024,48.75,48.8025,48.705,48.77,406900
LMFA,26-Nov-2024,2.78,2.89,2.6574,2.71,111600
LMNR,26-Nov-2024,27.04,28,26.945,27.9,33000
LNKB,26-Nov-2024,7.59,7.71,7.46,7.47,24800
LNSR,26-Nov-2024,7.6,7.8899,7.29,7.44,42600
LNT,26-Nov-2024,63.91,63.92,63.08,63.34,1715200
LNTH,26-Nov-2024,91,91.36,89.07,89.53,1246700
LNW,26-Nov-2024,98.08,99.34,97.62,97.94,629700
LNZA,26-Nov-2024,1.13,1.13,1,1,317400
LOAN,26-Nov-2024,5.35,5.37,5.22,5.28,30700
LOBO,26-Nov-2024,2.23,2.36,2.16,2.36,12100
LOCO,26-Nov-2024,12.7,12.8,12.515,12.77,127100
LOGC,26-Nov-2024,7.09,7.14,6.93,7.1,148200
LOGI,26-Nov-2024,81.9,81.92,80.89,81.01,335000
LOOP,26-Nov-2024,1.41,1.41,1.3605,1.41,8400
LOPE,26-Nov-2024,168.45,168.45,164.8526,166.64,150200
LOT,26-Nov-2024,4.21,4.31,3.99,4.19,101500
LOVE,26-Nov-2024,37.54,38.6,36.59,37.1,418400
LPAA,26-Nov-2024,10.01,10.015,10,10,500
LPAAW,26-Nov-2024,0.08,0.08,0.08,0.08,22400
LPBBU,26-Nov-2024,10,10.0202,9.9916,10,64600
LPCN,26-Nov-2024,5.03,5.03,4.01,4.42,123300
LPLA,26-Nov-2024,325.01,328.1,324.6,327.35,564500
LPRO,26-Nov-2024,6.45,6.545,6.31,6.36,267600
LPSN,26-Nov-2024,1.01,1.01,0.9,0.9282,2791600
LPTH,26-Nov-2024,1.6,1.73,1.57,1.66,120800
LPTX,26-Nov-2024,2.52,2.65,2.48,2.65,346400
LQDA,26-Nov-2024,11.3,11.63,11.16,11.42,870000
LQDT,26-Nov-2024,25.5,25.77,25.36,25.59,106600
LQR,26-Nov-2024,1.21,1.21,0.822,0.98,411000
LRCX,26-Nov-2024,74.11,74.47,72,72.69,7385200
LRE,26-Nov-2024,2.19,2.36,2.18,2.3343,36200
LRFC,26-Nov-2024,25.4,25.89,24.67,25.89,29900
LRGE,26-Nov-2024,76.59,76.9156,76.57,76.8811,21800
LRHC,26-Nov-2024,0.7,0.7,0.6406,0.6542,47100
LRMR,26-Nov-2024,6.53,6.53,6.13,6.18,746300
LRND,26-Nov-2024,34.32,34.32,34.32,34.32,0
LSAK,26-Nov-2024,5.25,5.4363,5.25,5.25,18900
LSB,26-Nov-2024,2.5,3.99,2.5,3.27,92500
LSBK,26-Nov-2024,13.67,13.67,13.46,13.46,500
LSBPW,26-Nov-2024,0.0325,0.04,0.0325,0.04,1900
LSCC,26-Nov-2024,57.34,57.45,55.42,55.98,1813000
LSEA,26-Nov-2024,11.51,11.57,11.3,11.47,158900
LSEAW,26-Nov-2024,0.21,0.2277,0.21,0.2198,10600
LSH,26-Nov-2024,2.95,3.14,2.73,2.93,167600
LSTA,26-Nov-2024,2.95,2.95,2.78,2.84,15000
LSTR,26-Nov-2024,184.59,187.919,181.6,187.74,154700
LTBR,26-Nov-2024,6.33,6.34,5.7,5.79,1104200
LTRN,26-Nov-2024,3.09,3.25,3.06,3.072,74000
LTRX,26-Nov-2024,2.95,2.98,2.82,2.865,380600
LTRY,26-Nov-2024,0.335,0.35,0.3159,0.3166,56200
LTRYW,26-Nov-2024,0.0109,0.0109,0.0108,0.0108,300
LUCD,26-Nov-2024,0.98,1.005,0.9499,0.9984,1003000
LUCY,26-Nov-2024,7.13,7.22,6.752,6.88,31600
LUCYW,26-Nov-2024,0.0342,0.0342,0.0342,0.0342,200
LULU,26-Nov-2024,325.39,326.22,318.24,318.84,1209400
LUMO,26-Nov-2024,4.3,4.38,4.3,4.32,90500
LUNA,26-Nov-2024,1.9,2.01,1.81,1.82,150000
LUNG,26-Nov-2024,6.5,6.67,6.37,6.46,105200
LUNR,26-Nov-2024,14.42,15.67,13.8,14.055,16358800
LUNRW,26-Nov-2024,5.55,6.3113,5.35,5.5,367500
LUXH,26-Nov-2024,1.36,1.4082,1.14,1.27,221300
LUXHP,26-Nov-2024,14.5,15.1,13.31,14.97,14900
LVHD,26-Nov-2024,41.1,41.1839,40.98,41.1618,31000
LVLU,26-Nov-2024,1.27,1.27,1.21,1.23,18100
LVO,26-Nov-2024,0.915,0.98,0.8595,0.9402,658600
LVRO,26-Nov-2024,4.74,4.9698,4.5,4.71,9100
LVROW,26-Nov-2024,0.1794,0.18,0.1486,0.156,117500
LVTX,26-Nov-2024,1.63,1.68,1.53,1.55,43500
LWAY,26-Nov-2024,24.24,25.56,24.24,24.57,168100
LWLG,26-Nov-2024,2.79,2.89,2.715,2.72,757700
LX,26-Nov-2024,3.63,4.36,3.33,4.27,15639900
LXEH,26-Nov-2024,2.3239,2.3947,2.32,2.33,3700
LXEO,26-Nov-2024,7.27,7.58,7.14,7.33,123800
LXRX,26-Nov-2024,0.82,0.8596,0.78,0.8202,2931700
LYEL,26-Nov-2024,0.9151,1.03,0.89,0.9237,1232000
LYFT,26-Nov-2024,17.58,17.9197,17.42,17.61,9460300
LYRA,26-Nov-2024,0.195,0.2048,0.1904,0.1983,1273000
LYT,26-Nov-2024,1.63,1.64,1.57,1.57,32600
LYTS,26-Nov-2024,20.76,20.86,20.49,20.59,71100
LZ,26-Nov-2024,7.9,7.965,7.85,7.94,2139600
MACI,26-Nov-2024,10.05,10.05,10.05,10.05,10800
MACIW,26-Nov-2024,0.11,0.1125,0.11,0.11,3200
MAGQ,26-Nov-2024,18.3,18.73,18.3,18.73,300
MAGS,26-Nov-2024,50.93,51.5875,50.92,51.45,804400
MAGX,26-Nov-2024,40.83,41.8477,40.83,41.55,26200
MAMA,26-Nov-2024,9.3,9.48,9.12,9.32,455600
MAMO,26-Nov-2024,3.27,3.4,3.16,3.23,181000
MANH,26-Nov-2024,290.13,294.905,286.405,288.95,413500
MAPS,26-Nov-2024,1.25,1.3,1.24,1.28,711500
MAPSW,26-Nov-2024,0.0383,0.0383,0.0311,0.0311,1400
MAR,26-Nov-2024,288.8,289.8,286.53,288.18,1459000
MARA,26-Nov-2024,25.1,27.91,24.65,24.97,91188000
MARPS,26-Nov-2024,4.09,4.09,3.975,3.975,11600
MARX,26-Nov-2024,11.13,11.13,11.13,11.13,13700
MARXR,26-Nov-2024,0.32,0.32,0.3037,0.3199,102000
MASI,26-Nov-2024,177.71,178.275,172.01,172.26,834200
MASS,26-Nov-2024,2.68,2.75,2.55,2.59,164700
MAT,26-Nov-2024,19.085,19.085,18.41,18.63,3844800
MATH,26-Nov-2024,0.8809,0.97,0.8809,0.9006,50700
MATW,26-Nov-2024,31.31,31.31,29.74,30.32,212800
MAXI,26-Nov-2024,28.82,29.65,28.1,28.23,59600
MAXN,26-Nov-2024,9.5,9.66,7.1201,7.66,2925800
MBAV,26-Nov-2024,10.035,10.05,10.035,10.05,5600
MBAVU,26-Nov-2024,10.15,10.15,10.15,10.15,300
MBAVW,26-Nov-2024,0.16,0.16,0.15,0.15,1200
MBB,26-Nov-2024,93.45,93.45,93.0026,93.32,3426400
MBCN,26-Nov-2024,31.05,31.27,30.695,30.74,14200
MBIN,26-Nov-2024,41.41,41.77,41.11,41.68,121900
MBINM,26-Nov-2024,26.2,26.45,26.05,26.0783,5400
MBINN,26-Nov-2024,22.9,22.9,22.05,22.61,6400
MBINO,26-Nov-2024,25.43,25.43,25.41,25.41,36800
MBIO,26-Nov-2024,0.1935,0.2093,0.181,0.2,572500
MBLY,26-Nov-2024,18.5,18.8,17.902,17.92,4817800
MBOT,26-Nov-2024,0.9797,1.03,0.9797,0.99,119100
MBRX,26-Nov-2024,2.67,2.72,2.5,2.62,51100
MBUU,26-Nov-2024,44.47,44.91,41.96,42.15,273700
MBWM,26-Nov-2024,50.67,50.775,49.6,50.1,109500
MBX,26-Nov-2024,19.67,20.78,19.67,19.83,94400
MCBS,26-Nov-2024,34.95,34.96,34.29,34.31,33300
MCDS,26-Nov-2024,60.1187,60.1187,60.1187,60.1187,100
MCFT,26-Nov-2024,21.72,21.72,20.93,20.97,62500
MCHI,26-Nov-2024,46.4,46.43,45.935,46.1,1623000
MCHP,26-Nov-2024,70.75,70.92,67.7302,68.41,8778200
MCHS,26-Nov-2024,26.22,26.22,26.05,26.05,200
MCHX,26-Nov-2024,1.72,1.74,1.7,1.73,47000
MCRB,26-Nov-2024,0.9618,0.9618,0.803,0.877,2880800
MCRI,26-Nov-2024,85.53,86.145,84.84,85.69,170200
MCSE,26-Nov-2024,13.4216,13.4399,13.39,13.4399,1700
MCVT,26-Nov-2024,1.8676,2.2,1.8628,1.957,29400
MDAI,26-Nov-2024,1.65,1.74,1.34,1.45,33998700
MDAIW,26-Nov-2024,0.139,0.4,0.139,0.34,1460700
MDB,26-Nov-2024,342.76,345.975,334,335.4,1768300
MDBH,26-Nov-2024,8.25,8.5,7.85,8.228,6800
MDCP,26-Nov-2024,30.97,30.9771,30.96,30.9771,900
MDCX,26-Nov-2024,2.01,2.18,2,2.095,10100
MDCXW,26-Nov-2024,0.49,0.5,0.49,0.5,500
MDGL,26-Nov-2024,347.04,347.06,329.67,336.74,383100
MDIA,26-Nov-2024,1.38,1.9,1.24,1.63,1099700
MDIV,26-Nov-2024,16.78,16.8,16.737,16.75,57400
MDJH,26-Nov-2024,0.158,0.1666,0.156,0.1625,936000
MDLZ,26-Nov-2024,64.96,65.28,64.46,64.88,8706100
MDRR,26-Nov-2024,12.15,12.38,12.15,12.38,1900
MDRRP,26-Nov-2024,26.39,29.11,25.16,27,4000
MDWD,26-Nov-2024,17.06,17.52,16.4,16.9,53700
MDXG,26-Nov-2024,9.1,9.24,8.99,9.23,529600
MDXH,26-Nov-2024,1.88,1.96,1.79,1.94,486700
ME,26-Nov-2024,3.29,3.29,3.1201,3.16,302100
MEDP,26-Nov-2024,337.19,337.19,328.31,335.21,235000
MEDX,26-Nov-2024,28.17,28.17,28.1669,28.1669,100
MEGL,26-Nov-2024,0.5329,0.5336,0.4963,0.51,58800
MEIP,26-Nov-2024,2.7654,2.87,2.7654,2.84,9700
MELI,26-Nov-2024,2094.55,2146.815,2089.405,2110,393100
MEMS,26-Nov-2024,25,25.04,24.975,25.01,5900
MEOH,26-Nov-2024,46.67,46.67,45.58,46.29,177200
MERC,26-Nov-2024,6.44,6.44,6.115,6.14,368700
MESA,26-Nov-2024,0.99,1.03,0.99,1.02,333900
MESO,26-Nov-2024,11.21,11.21,10.75,11.05,252600
META,26-Nov-2024,566,577.5,565.2,573.54,10356500
METC,26-Nov-2024,12.35,12.44,12.05,12.35,432400
METCB,26-Nov-2024,10.43,10.5,10.1,10.15,17600
METCL,26-Nov-2024,25.44,25.46,25.4,25.44,8300
METD,26-Nov-2024,20.5186,20.622,20.3308,20.47,18300
METU,26-Nov-2024,31.8,33.16,31.8,32.69,232700
MFH,26-Nov-2024,5.86,7.34,5.07,7.29,277200
MFI,26-Nov-2024,0.745,0.7813,0.7322,0.7601,31300
MFIC,26-Nov-2024,14.09,14.09,13.94,14.02,266400
MFICL,26-Nov-2024,25.838,25.838,25.7,25.7,300
MFIN,26-Nov-2024,9.4,9.56,9.325,9.46,48100
MFLX,26-Nov-2024,17.32,17.37,17.28,17.34,3100
MGEE,26-Nov-2024,104.33,104.33,102.77,103.34,122500
MGIC,26-Nov-2024,11.41,11.435,11.12,11.24,14000
MGIH,26-Nov-2024,1.57,1.58,1.53,1.58,136500
MGNI,26-Nov-2024,16.44,16.755,16.25,16.69,1537200
MGNX,26-Nov-2024,3.28,3.44,3.24,3.4,484000
MGOL,26-Nov-2024,2.4307,2.4499,2.32,2.32,13800
MGPI,26-Nov-2024,46.55,46.55,43.48,44.42,649800
MGRC,26-Nov-2024,120.92,122.16,120.01,121.74,103600
MGRM,26-Nov-2024,2.06,2.1,2.05,2.07,27100
MGRX,26-Nov-2024,2.64,2.64,2.45,2.4849,49200
MGTX,26-Nov-2024,6.28,6.46,6.21,6.39,249300
MGX,26-Nov-2024,2.01,2.04,1.91,2.01,247500
MGYR,26-Nov-2024,13.39,13.77,13.2682,13.65,7200
MHLD,26-Nov-2024,1.6,1.66,1.57,1.57,98100
MHUA,26-Nov-2024,0.5661,0.6602,0.5029,0.5226,2591100
MIDD,26-Nov-2024,146.04,146.045,141.9,142.18,541300
MIGI,26-Nov-2024,1.7,1.79,1.7,1.71,310600
MILN,26-Nov-2024,46.814,46.855,46.65,46.81,4800
MIND,26-Nov-2024,3.82,3.95,3.82,3.85,32500
MIRA,26-Nov-2024,1.26,1.33,1.23,1.28,321300
MIRM,26-Nov-2024,44.46,45.4,43.86,45.15,323900
MIST,26-Nov-2024,1.88,1.89,1.83,1.85,261000
MITA,26-Nov-2024,11.19,11.2,11.18,11.2,2400
MITAW,26-Nov-2024,0.09,0.11,0.09,0.11,16200
MITK,26-Nov-2024,9.53,9.53,9.28,9.32,311000
MKAM,26-Nov-2024,29.71,29.71,29.71,29.71,100
MKDW,26-Nov-2024,0.8629,0.92,0.85,0.862,67100
MKSI,26-Nov-2024,116.99,116.99,112.16,113.15,641900
MKTW,26-Nov-2024,0.5199,0.534,0.4973,0.507,364600
MKTX,26-Nov-2024,263.85,264.63,260.89,261.02,248300
MKZR,26-Nov-2024,3.19,3.29,3.08,3.28,3700
MLAB,26-Nov-2024,113.02,117.72,111.7,116.45,42900
MLCO,26-Nov-2024,6.1,6.1,5.95,5.98,2314800
MLEC,26-Nov-2024,0.86,0.89,0.83,0.88,14300
MLECW,26-Nov-2024,0.0441,0.0441,0.0439,0.0439,9100
MLGO,26-Nov-2024,0.192,0.1948,0.173,0.1778,10312300
MLKN,26-Nov-2024,25.45,25.53,25.01,25.25,539500
MLTX,26-Nov-2024,54.21,54.33,52.15,52.84,162200
MLYS,26-Nov-2024,12.65,13.05,12.48,12.52,101800
MMLP,26-Nov-2024,4,4,3.98,3.99,47500
MMSI,26-Nov-2024,104.88,106.01,102.98,104,351500
MMV,26-Nov-2024,0.3833,0.4769,0.3833,0.4742,449500
MMVWW,26-Nov-2024,0.0283,0.0283,0.0283,0.0283,9700
MMYT,26-Nov-2024,111.39,114.69,110.38,114.25,506000
MNDO,26-Nov-2024,1.96,1.98,1.95,1.98,13200
MNDR,26-Nov-2024,0.2873,0.295,0.2757,0.2862,376900
MNDY,26-Nov-2024,296.89,302.29,292.43,293,666200
MNKD,26-Nov-2024,6.66,6.674,6.26,6.58,5996300
MNMD,26-Nov-2024,7.98,8.54,7.76,8.11,1916900
MNOV,26-Nov-2024,2.03,2.12,2.03,2.08,45400
MNPR,26-Nov-2024,18.86,19.75,18.8001,19.45,114800
MNRO,26-Nov-2024,28.08,28.08,27.3,27.73,896600
MNSB,26-Nov-2024,18.45,18.84,18.4,18.62,4300
MNST,26-Nov-2024,54.98,55.145,54.46,54.83,4411500
MNTK,26-Nov-2024,4.49,4.49,4.23,4.3,148700
MNTL,26-Nov-2024,25.8958,25.8958,25.8958,25.8958,100
MNTS,26-Nov-2024,0.578,0.5876,0.54,0.5513,1057500
MNTSW,26-Nov-2024,0.0113,0.0125,0.0102,0.0119,85900
MNTX,26-Nov-2024,5.73,5.74,5.7207,5.73,52600
MNY,26-Nov-2024,1.17,1.19,1.14,1.14,48100
MNYWW,26-Nov-2024,0.0394,0.0435,0.0375,0.0376,18900
MOB,26-Nov-2024,1.49,1.49,1.376,1.38,51500
MOBX,26-Nov-2024,0.73,1.035,0.7,0.8598,2168200
MOBXW,26-Nov-2024,0.112,0.12,0.0987,0.1,1800
MODD,26-Nov-2024,1.72,1.73,1.63,1.63,117100
MODL,26-Nov-2024,40.98,41.15,40.9329,41.15,24600
MODV,26-Nov-2024,17.53,18,17.2134,17.63,142200
MOFG,26-Nov-2024,33.16,33.16,32.53,32.75,83100
MOGO,26-Nov-2024,1.47,1.47,1.42,1.455,44300
MOLN,26-Nov-2024,5.7841,5.7841,5.57,5.645,1900
MOMO,26-Nov-2024,6.45,6.52,6.32,6.32,450900
MOND,26-Nov-2024,1.04,1.04,0.922,0.9579,105300
MOOD,26-Nov-2024,30.89,30.9652,30.89,30.9652,1000
MORN,26-Nov-2024,352.03,357.06,349.85,354.74,172200
MOVE,26-Nov-2024,3.58,3.92,3.5,3.6,14500
MPAA,26-Nov-2024,6.89,7.01,6.78,6.81,46200
MPB,26-Nov-2024,32.46,32.84,32.1587,32.3,34800
MPWR,26-Nov-2024,598.77,602.3,568.1,572.08,1287300
MQ,26-Nov-2024,3.78,3.95,3.76,3.83,9744300
MQQQ,26-Nov-2024,27.9801,28.08,27.9801,28.08,1200
MRAM,26-Nov-2024,6.16,6.16,6.03,6.11,60700
MRBK,26-Nov-2024,16.39,16.82,16.2901,16.65,26100
MRCC,26-Nov-2024,8.47,8.535,8.32,8.48,108700
MRCY,26-Nov-2024,40.71,41.85,40.565,41.51,258500
MREO,26-Nov-2024,3.38,3.46,3.315,3.4,745700
MRIN,26-Nov-2024,2.2,2.3999,2.2,2.3045,102800
MRKR,26-Nov-2024,3.3,3.5,3.04,3.26,40100
MRM,26-Nov-2024,3,3.09,3,3.01,2600
MRNA,26-Nov-2024,43.13,43.3,41.47,42.05,7248900
MRNO,26-Nov-2024,9.62,10.42,9.4,9.4,2100
MRNOW,26-Nov-2024,0.1879,0.2,0.1879,0.2,33900
MRNS,26-Nov-2024,0.323,0.3297,0.3133,0.3218,1001000
MRSN,26-Nov-2024,1.99,2.24,1.92,2.17,3094300
MRTN,26-Nov-2024,17.02,17.39,16.77,17.31,285600
MRUS,26-Nov-2024,45.33,47.18,45.225,45.87,732300
MRVI,26-Nov-2024,5.25,5.85,4.96,5.62,3322300
MRVL,26-Nov-2024,94,95.55,92.0301,93.14,9016200
MRX,26-Nov-2024,29,29.5,28.8,29.21,321600
MSAI,26-Nov-2024,1.77,1.82,1.54,1.66,44000
MSAIW,26-Nov-2024,0.0387,0.0387,0.0387,0.0387,100
MSBI,26-Nov-2024,27.43,27.525,27.05,27.18,67700
MSBIP,26-Nov-2024,25.35,25.3999,25.15,25.3999,2800
MSEX,26-Nov-2024,67.47,67.47,65,66.56,211500
MSFD,26-Nov-2024,13.805,13.826,13.59,13.62,43600
MSFL,26-Nov-2024,23.33,24.38,23.2704,24.27,81800
MSFT,26-Nov-2024,419.585,429.0414,418.85,427.99,23458800
MSFU,26-Nov-2024,41.185,43.0494,41.06,42.81,527300
MSGM,26-Nov-2024,1.12,1.3,1.12,1.27,88000
MSS,26-Nov-2024,0.96,0.98,0.9301,0.9551,12100
MSSAW,26-Nov-2024,0.037,0.0415,0.037,0.0415,100300
MSTR,26-Nov-2024,382.78,402.9999,338.6701,353.69,47891000
MSTX,26-Nov-2024,100.65,111.1099,75.65,83.29,13852000
MSW,26-Nov-2024,6.79,6.79,5.94,6.12,96200
MTC,26-Nov-2024,0.237,0.244,0.2206,0.2255,1821200
MTCH,26-Nov-2024,32.53,32.785,31.772,32.66,2911400
MTEK,26-Nov-2024,1.95,2.23,1.92,2.22,572100
MTEM,26-Nov-2024,0.3936,0.41,0.3334,0.37,4038400
MTEN,26-Nov-2024,5.8,5.85,5.6,5.68,9600
MTEX,26-Nov-2024,7.87,8.19,7.72,7.86,7900
MTLS,26-Nov-2024,7.31,7.31,7.1,7.15,172200
MTRX,26-Nov-2024,13.36,13.42,13.14,13.3,152000
MTSI,26-Nov-2024,137.47,137.47,132.86,134.64,760600
MTTR,26-Nov-2024,4.83,4.94,4.83,4.89,1651800
MU,26-Nov-2024,104,104.72,100.31,101.8,19275600
MUD,26-Nov-2024,23.96,24.6321,23.96,24.6321,200
MULL,26-Nov-2024,21.45,21.5152,20.98,21.5152,3100
MULN,26-Nov-2024,2.9,3.17,2.54,2.62,2502300
MURA,26-Nov-2024,4,4.15,3.88,3.93,637700
MUU,26-Nov-2024,24.92,24.92,23.32,24,172800
MVBF,26-Nov-2024,22.06,22.06,21.37,21.51,23800
MVIS,26-Nov-2024,0.9824,1.01,0.9013,0.9051,4090300
MVST,26-Nov-2024,0.7,0.7868,0.6906,0.7453,8643200
MVSTW,26-Nov-2024,0.07,0.0795,0.0654,0.078,58500
MXCT,26-Nov-2024,3.6,3.61,3.33,3.38,966900
MXL,26-Nov-2024,15.9,16.02,14.59,14.94,1299800
MYCF,26-Nov-2024,24.99,24.99,24.985,24.985,100
MYCG,26-Nov-2024,24.8,24.8,24.785,24.785,100
MYCH,26-Nov-2024,24.69,24.69,24.685,24.685,100
MYCI,26-Nov-2024,24.56,24.59,24.56,24.59,200
MYCJ,26-Nov-2024,24.42,24.465,24.42,24.465,1700
MYCK,26-Nov-2024,24.4843,24.4843,24.4843,24.4843,100
MYCL,26-Nov-2024,24.41,24.4144,24.41,24.4144,600
MYCM,26-Nov-2024,24.38,24.41,24.36,24.41,2400
MYCN,26-Nov-2024,24.37,24.3745,24.37,24.3745,1400
MYFW,26-Nov-2024,21.93,22.24,21.68,21.87,19800
MYGN,26-Nov-2024,15.78,16.35,15.56,16.17,1061600
MYMF,26-Nov-2024,25.05,25.05,25.05,25.05,100
MYMG,26-Nov-2024,24.985,24.985,24.985,24.985,0
MYMH,26-Nov-2024,24.855,24.855,24.855,24.855,0
MYMI,26-Nov-2024,24.915,24.915,24.915,24.915,0
MYMJ,26-Nov-2024,24.925,24.925,24.925,24.925,0
MYNA,26-Nov-2024,1.39,1.39,1.37,1.37,8100
MYNZ,26-Nov-2024,0.2068,0.2399,0.204,0.225,4157500
MYPS,26-Nov-2024,1.83,1.87,1.8116,1.84,113000
MYPSW,26-Nov-2024,0.015,0.018,0.0135,0.0164,398200
MYRG,26-Nov-2024,158.04,159.44,154.3,158.77,235000
MYSZ,26-Nov-2024,1.4,1.48,1.31,1.44,173800
NA,26-Nov-2024,7.96,8.3806,7.2205,8.19,77300
NAAS,26-Nov-2024,3.07,3.1,2.82,2.82,153700
NAII,26-Nov-2024,4.27,4.34,4.23,4.29,3600
NAMS,26-Nov-2024,21.25,21.505,19.78,20.84,604900
NAMSW,26-Nov-2024,10.15,10.15,9.2,9.53,6200
NAOV,26-Nov-2024,0.6603,0.7431,0.6603,0.709,67800
NARI,26-Nov-2024,49.56,51.6267,49.2775,50.83,1084900
NATH,26-Nov-2024,83.87,88.98,83.47,88.35,33200
NATO,26-Nov-2024,26.42,26.57,26.4199,26.4775,700
NATR,26-Nov-2024,16.19,16.5,15.93,16.47,39500
NAUT,26-Nov-2024,2.47,2.47,2.21,2.24,220200
NAVI,26-Nov-2024,15.42,15.48,15.13,15.25,865600
NAYA,26-Nov-2024,0.94,0.9607,0.9,0.9302,39300
NB,26-Nov-2024,1.36,1.375,1.3,1.3,103900
NBBK,26-Nov-2024,20.36,20.63,20.24,20.29,121300
NBIS,26-Nov-2024,23.16,23.6,22,22.12,2444500
NBIX,26-Nov-2024,127.15,128.14,124.23,127.91,757800
NBN,26-Nov-2024,100,101.1849,98.11,99.6,56500
NBTB,26-Nov-2024,50.59,50.81,49.74,50.12,126000
NBTX,26-Nov-2024,3.41,3.47,3.3,3.47,6600
NCI,26-Nov-2024,0.523,0.5715,0.523,0.548,94000
NCMI,26-Nov-2024,6.9,6.98,6.79,6.8,578900
NCNA,26-Nov-2024,1.27,1.34,1.27,1.33,122500
NCNO,26-Nov-2024,42.14,42.73,41.815,42.25,580200
NCPB,26-Nov-2024,25.2737,25.2737,25.2737,25.2737,100
NCPL,26-Nov-2024,2.05,2.24,1.75,1.95,3586900
NCRA,26-Nov-2024,1.07,1.07,1.0425,1.07,1800
NCSM,26-Nov-2024,22.72,23,22.6,22.63,3900
NCTY,26-Nov-2024,11.13,13.54,11.13,13.29,492400
NDAA,26-Nov-2024,20.2494,20.2494,20.2494,20.2494,100
NDAQ,26-Nov-2024,81.8,83.04,81.1,82.65,1964900
NDLS,26-Nov-2024,0.7,0.735,0.6822,0.697,99100
NDRA,26-Nov-2024,5.58,6.49,5.5001,5.84,323100
NDSN,26-Nov-2024,262.75,263.62,256.27,258.73,280600
NECB,26-Nov-2024,30.79,31.2,30.01,30.56,60700
NEGG,26-Nov-2024,0.6084,0.64,0.5852,0.6018,765200
NEO,26-Nov-2024,16.81,17.19,16.55,17.18,566000
NEOG,26-Nov-2024,15.11,15.135,14.06,14.17,1588900
NEON,26-Nov-2024,8.3,8.39,7.41,7.75,182000
NEOV,26-Nov-2024,5.51,5.66,5.2008,5.43,145300
NEPH,26-Nov-2024,1.59,1.59,1.53,1.56,23000
NERD,26-Nov-2024,19.91,20.08,19.91,20.08,2700
NERV,26-Nov-2024,2.35,2.43,2.14,2.17,18900
NESR,26-Nov-2024,8.54,8.69,8.1777,8.58,106000
NESRW,26-Nov-2024,0.58,0.58,0.52,0.52,1000
NETD,26-Nov-2024,10.721,10.725,10.72,10.725,2800
NETDW,26-Nov-2024,0.138,0.1835,0.138,0.165,82200
NEWT,26-Nov-2024,14.75,14.795,14.33,14.37,92800
NEWTG,26-Nov-2024,25.5444,25.65,25.5444,25.6499,6500
NEWTH,26-Nov-2024,25.22,25.38,25.22,25.3,9300
NEWTI,26-Nov-2024,25.57,25.57,25.33,25.33,1100
NEWZ,26-Nov-2024,29.74,29.9147,29.7099,29.9147,20400
NEXN,26-Nov-2024,9.85,10.3,9.8024,10.2,173600
NEXT,26-Nov-2024,7.35,7.415,7.16,7.18,2274500
NFBK,26-Nov-2024,13.87,13.87,13.58,13.6,138400
NFE,26-Nov-2024,9.7,10.075,9.48,10.04,5238100
NFLX,26-Nov-2024,867.49,886.36,867.2501,872.6,3138200
NFTY,26-Nov-2024,59.25,59.25,58.875,58.89,19800
NFXL,26-Nov-2024,36.03,37.4052,36.03,36.27,36000
NFXS,26-Nov-2024,20.1227,20.21,19.955,20.21,4000
NGNE,26-Nov-2024,25.97,27.61,24.23,26.87,1332300
NHTC,26-Nov-2024,5.52,5.67,5.4,5.49,20300
NICE,26-Nov-2024,185.21,185.605,180.51,182.51,422600
NIKL,26-Nov-2024,11.97,11.97,11.81,11.8103,7100
NIOBW,26-Nov-2024,0.1107,0.1146,0.1069,0.1144,19500
NIPG,26-Nov-2024,6.7,6.72,6.25,6.4,93400
NISN,26-Nov-2024,8.25,8.8,7.95,8.76,80100
NITO,26-Nov-2024,0.1941,0.2186,0.19,0.2125,433000
NIU,26-Nov-2024,1.81,1.8417,1.78,1.79,201700
NIVF,26-Nov-2024,0.416,0.43,0.3311,0.37,667700
NIVFW,26-Nov-2024,0.0372,0.0372,0.0372,0.0372,200
NIXT,26-Nov-2024,27.81,27.81,27.5534,27.68,43000
