Ticker,Volume,number_options
OII,677100,4
OIS,573500,4
OLMA,616300,4
OLN,897100,4
OLO,1802300,4
OLP,37400,4
OLPX,3532800,4
OM,291300,4
OMAB,153000,4
OMC,1061100,4
OMER,1598600,4
OMGA,218700,4
ONB,6392700,4
ONDS,782300,4
ONEQ,183200,4
ONEW,115200,4
ONIT,32500,4
ONL,209200,4
ONVO,297500,4
OOMA,92900,4
OPAD,41200,4
OPAL,70600,4
OPBK,31300,4
OPFI,825500,4
OPRT,363400,4
OPRX,510600,4
OPY,29500,4
ORC,2354900,4
ORGO,846400,4
ORI,719200,4
ORMP,171200,4
ORN,612200,4
OSBC,169300,4
OSK,302500,4
OSPN,420100,4
OSS,51700,4
OSUR,797700,4
OSW,367300,4
OTTR,234600,4
OVID,120500,4
OXM,432500,4
OXSQ,324600,4
OZEM,27000,4
PACK,443600,4
PAG,208000,4
PAM,360300,4
PANL,235400,4
PARAA,36300,4
PARR,1053200,4
PASG,753900,4
PAVM,19700,4
PAX,565500,4
PAYS,87300,4
PB,559000,4
PBA,1052900,4
PBPB,96600,4
PBT,227300,4
PBYI,209300,4
PCH,584600,4
PCOR,2346200,4
PCYO,38700,4
PDBC,3105700,4
PDCO,868500,4
PDFS,168200,4
PDS,87200,4
PDSB,251900,4
PECO,808100,4
PEGA,724000,4
PESI,165600,4
PETS,122300,4
PEY,164700,4
PFF,4369700,4
PFG,931800,4
PFLT,1091400,4
PFS,449900,4
PGEN,1092000,4
PGJ,81700,4
PGRE,503000,4
PHAT,955200,4
PHG,703200,4
PHIN,295200,4
PHO,35900,4
PHUN,1444500,4
PHX,49100,4
PINC,470200,4
PJT,243100,4
PK,1427200,4
PKG,546800,4
PKX,185600,4
PL,4596100,4
PLBY,416000,4
PLL,568600,4
PLMR,243300,4
PLSE,335200,4
PLUS,215100,4
PLXS,201800,4
PLYM,431800,4
PMCB,12800,4
PNFP,456000,4
PNNT,1082700,4
PNW,1039200,4
POOL,367100,4
POR,757300,4
POWI,505100,4
POWL,465000,4
POWW,669900,4
PPBT,42300,4
PPH,109600,4
PPIH,55500,4
PPSI,112000,4
PPTA,277400,4
PRA,208200,4
PRAX,990500,4
PRCT,670600,4
PRDO,302800,4
PRG,465600,4
PRKS,735600,4
PRLB,270600,4
PRM,737300,4
PRMB,2146300,4
PRME,950200,4
PRN,40700,4
PROF,40000,4
PROK,554100,4
PRPH,92900,4
PRQR,280500,4
PRTS,260700,4
PSA,650800,4
PSFE,450800,4
PSMT,152200,4
PSNL,574400,4
PSTL,107100,4
PSTX,30136900,4
PTF,40700,4
PTGX,688700,4
PTIR,378800,4
PTMN,59600,4
PTVE,288900,4
PUK,1289400,4
PUMP,857800,4
PVL,54800,4
PWP,627900,4
PX,677000,4
PXLW,615500,4
PYCR,890000,4
PYXS,2366300,4
QCLN,98300,4
QCRH,83100,4
QD,3355800,4
QDEL,962100,4
QFIN,1953900,4
QIPT,109400,4
QLYS,322500,4
QNCX,295600,4
QQQE,109500,4
QQQI,261700,4
QQQJ,45200,4
QQQP,10800,4
QQQT,19600,4
QQQY,81300,4
QRHC,48100,4
QRTEA,1183000,4
QTRX,437400,4
QTTB,116200,4
QTUM,122800,4
QTWO,339400,4
QUAD,220000,4
QUIK,101200,4
QYLD,2280400,4
R,318400,4
RAIL,299200,4
RAMP,715300,4
RANI,746200,4
RAPP,119400,4
RBBN,216600,4
RBC,282900,4
RC,1220300,4
RCEL,65000,4
RCI,603100,4
RCKT,1058600,4
RCON,29900,4
RCUS,1075100,4
RDNT,363700,4
RDVT,132400,4
RDVY,724300,4
RDW,1209400,4
RDWR,266500,4
RDY,2485900,4
REAX,680800,4
REE,56000,4
REFR,25800,4
REG,729700,4
REKR,492800,4
RELL,32100,4
RENB,439400,4
REPL,2236700,4
REVG,340000,4
REYN,751300,4
REZI,808300,4
RFIL,2800,4
RGA,353100,4
RGLS,261400,4
RGNX,624300,4
RGP,258700,4
RGR,280000,4
RHP,447500,4
RICK,89500,4
RIGL,132200,4
RLAY,1212500,4
RLX,9082200,4
RMAX,215100,4
RMBL,82500,4
RMNI,233800,4
RMR,64900,4
RMTI,789000,4
RNGR,206500,4
RNW,616900,4
ROAD,319100,4
ROCK,197700,4
ROG,76800,4
ROIC,1360100,4
ROL,2523800,4
ROP,360700,4
RPM,447400,4
RPRX,1991600,4
RRGB,156400,4
RRR,438800,4
RRX,689500,4
RSKD,604400,4
RTO,965600,4
RUSHA,261100,4
RVNC,2175400,4
RVPH,444300,4
RVTY,1013500,4
RWAY,249400,4
RXO,1082600,4
RYAAY,1265200,4
RYAN,1090800,4
RYN,352900,4
SAFE,253100,4
SAFT,178400,4
SAIA,317300,4
SAIC,504100,4
SAM,85900,4
SAN,2356400,4
SANM,341400,4
SAR,240100,4
SARK,798800,4
SARO,878000,4
SASR,204900,4
SATL,115700,4
SB,577900,4
SBAC,644300,4
SBGI,211600,4
SBRA,3051800,4
SBS,1434700,4
SBT,22200,4
SCI,1463400,4
SCLX,1456000,4
SCM,194900,4
SCPH,595400,4
SCS,780100,4
SCSC,195800,4
SCVL,395400,4
SCYX,184600,4
SCZ,2282400,4
SD,170800,4
SDIG,369800,4
SEAT,1968200,4
SEER,319500,4
SEIC,824600,4
SELF,4800,4
SEM,2438900,4
SEMR,313800,4
SERA,40900,4
SES,1603600,4
SEVN,39100,4
SFBS,266600,4
SGHC,1255300,4
SGHT,291800,4
SGU,8400,4
SHC,2231500,4
SHCO,153800,4
SHEN,239500,4
SHG,181400,4
SHIP,332100,4
SHOO,628100,4
SHOT,514300,4
SIBN,241300,4
SID,1392100,4
SIEB,27900,4
SIFY,55500,4
SIGI,577600,4
SITC,1397600,4
SITE,222900,4
SITM,153000,4
SJW,312600,4
SKE,275500,4
SKIN,652300,4
SKM,255300,4
SKT,782700,4
SKWD,348200,4
SKY,602900,4
SKYT,672000,4
SKYY,264500,4
SLDB,237600,4
SLDP,1293100,4
SLF,609100,4
SLGL,29800,4
SLGN,518700,4
SLM,5048500,4
SLN,472500,4
SLP,155500,4
SLQT,582500,4
SLRC,147200,4
SLRN,405600,4
SLVM,359200,4
SMBC,26300,4
SMC,42900,4
SMCX,2723500,4
SMFG,650300,4
SMPL,1021200,4
SMRT,2226400,4
SMSI,104700,4
SMST,41647600,4
SMWB,1089700,4
SNA,442400,4
SNCR,78300,4
SNCY,621000,4
SND,126000,4
SNDR,1339000,4
SNEX,132500,4
SNN,521900,4
SNX,578800,4
SOGP,4400,4
SOHU,45500,4
SOL,145600,4
SON,793300,4
SOND,69300,4
SOPH,8200,4
SOXQ,436900,4
SPH,184100,4
SPIR,191600,4
SPNS,301600,4
SPOK,103200,4
SPRB,179100,4
SPRO,197700,4
SPRY,653700,4
SPSC,174100,4
SPT,618800,4
SPTN,214800,4
SPWH,756400,4
SPXC,324600,4
SPYB,600,4
SPYQ,17100,4
SQFT,57700,4
SQNS,95900,4
SR,305800,4
SRAD,2362300,4
SRCE,56300,4
SRDX,186100,4
SRI,292800,4
SRTS,174800,4
SSD,181100,4
SSL,797200,4
SSSS,96200,4
SST,50200,4
SSTI,61700,4
STAG,1259000,4
STE,473100,4
STGW,546500,4
STHO,38400,4
STIM,265600,4
STKH,22000,4
STKL,623400,4
STN,129000,4
STOK,1062000,4
STRA,190800,4
STRL,759800,4
STRO,650300,4
STRV,98200,4
STTK,246000,4
SUM,13200000,4
SUN,258200,4
SUPN,202100,4
SUPV,2281000,4
SURG,447200,4
SUZ,4625500,4
SVRA,836100,4
SVV,840100,4
SWIM,610500,4
SWX,313400,4
SXI,46200,4
SXT,179500,4
SYNA,544700,4
SYPR,22100,4
SYRE,627000,4
SYRS,3065700,4
TACT,9600,4
TAK,964800,4
TALK,1346400,4
TARA,289100,4
TARK,15500,4
TARS,549300,4
TASK,121200,4
TBBB,2052000,4
TBBK,610500,4
TBI,146100,4
TBLA,1387500,4
TBNK,3800,4
TCBI,243900,4
TCMD,916000,4
TCPC,378700,4
TCX,46500,4
TDC,505900,4
TDUP,1202100,4
TDY,150200,4
TECH,995000,4
TEF,917500,4
TELA,102800,4
TEO,161700,4
TEX,695800,4
TFII,265900,4
TFIN,133900,4
TFPM,210000,4
TFSL,278800,4
TFX,439400,4
TG,74000,4
TGS,245300,4
THG,213500,4
THR,282200,4
THRM,254700,4
THTX,29400,4
TILE,550100,4
TITN,426300,4
TIXT,231200,4
TK,1005600,4
TKC,189300,4
TKR,258700,4
TLS,556300,4
TLSA,52300,4
TLYS,46300,4
TMCI,834000,4
TMHC,720100,4
TNC,303900,4
TNGX,836000,4
TNL,473000,4
TNYA,9404200,4
TPH,711700,4
TPIC,969700,4
TPL,319600,4
TPST,1189700,4
TPVG,257500,4
TR,88900,4
TRAK,59100,4
TRC,98900,4
TREE,208600,4
TREX,864600,4
TRI,580800,4
TRIN,532100,4
TRMB,1006000,4
TRMD,1235400,4
TRMK,360200,4
TRML,239100,4
TRN,462700,4
TRNS,123300,4
TRST,75700,4
TRVG,115900,4
TRVI,139300,4
TS,1114400,4
TSAT,11200,4
TSBK,10400,4
TSDD,12866900,4
TSHA,7377900,4
TSL,345600,4
TSLQ,22951400,4
TSLR,1145600,4
TSLS,6328900,4
TSLT,3434200,4
TSLX,182600,4
TSLZ,35612100,4
TSQ,80700,4
TSVT,154500,4
TTC,453600,4
TTEC,388000,4
TTMI,432300,4
TU,3091000,4
TUR,214500,4
TURN,184400,4
TUYA,643900,4
TW,881000,4
TWI,794700,4
TWO,1018900,4
TWST,652500,4
TX,446200,4
TXG,3032300,4
TXMD,10900,4
TXO,134700,4
TXT,849700,4
TYL,249400,4
TYRA,173400,4
TZOO,67700,4
UA,1906700,4
UAN,46200,4
UBRL,19000,4
UBSI,425000,4
UCTT,348200,4
UDMY,921300,4
UE,2618100,4
UFO,16800,4
UFPI,300900,4
UFPT,33900,4
UGP,4403200,4
UMBF,242000,4
UNM,1305000,4
UNTY,15600,4
UPBD,564300,4
UPLD,631700,4
URGN,440600,4
URNJ,67400,4
UROY,1081400,4
USAP,93600,4
USAU,309000,4
USIO,65600,4
USLM,252400,4
USM,115200,4
USPH,145100,4
UVE,119800,4
UVV,160300,4
VAC,467300,4
VANI,240400,4
VBTX,497000,4
VC,317000,4
VCEL,349600,4
VCIT,8261200,4
VCLT,2358300,4
VCSH,9241300,4
VCTR,529800,4
VCYT,1032300,4
VERI,513700,4
VERV,925500,4
VFF,269000,4
VGLT,5032400,4
VGSH,1855400,4
VIRC,108000,4
VIRX,338300,4
VLN,762700,4
VLRS,1443700,4
VMBS,3086300,4
VMC,577600,4
VMD,112600,4
VNDA,529300,4
VNET,977700,4
VNQI,180700,4
VOC,56100,4
VONG,1142700,4
VOR,376300,4
VOXX,51900,4
VOYA,503100,4
VRA,419200,4
VRAR,59600,4
VRDN,1041500,4
VRE,564200,4
VRNT,356500,4
VRSK,531500,4
VSTM,781500,4
VTEX,371300,4
VTIP,742800,4
VTOL,85800,4
VTS,115100,4
VTSI,122600,4
VTWO,1356600,4
VTYX,7611600,4
VVX,286900,4
VWOB,1174600,4
VXRT,1320800,4
VXUS,2737300,4
VYGR,271000,4
VYMI,508600,4
WAB,733600,4
WABC,101800,4
WASH,160100,4
WAT,1017500,4
WBX,413700,4
WCLD,164600,4
WCN,951200,4
WDS,824300,4
WEAV,1320500,4
WEST,490000,4
WEX,268600,4
WFG,116500,4
WGS,406300,4
WHD,414400,4
WHF,131700,4
WIT,3986000,4
WKC,823900,4
WKSP,342400,4
WLDN,70100,4
WLY,174200,4
WMK,87200,4
WNC,683000,4
WNS,586900,4
WOOD,4400,4
WOR,169000,4
WPP,257600,4
WPRT,32300,4
WRAP,188200,4
WRB,1150300,4
WS,168400,4
WSR,207300,4
WTBA,26800,4
WTFC,487600,4
WTRG,1099500,4
WTTR,695900,4
WTW,641600,4
WU,3314100,4
WVE,965800,4
WY,2365400,4
XAIR,1681000,4
XERS,1321900,4
XHR,713600,4
XNCR,502100,4
XNET,114600,4
XOMA,65400,4
XPEL,136300,4
XPER,431400,4
XPRO,1163900,4
XRAY,1926600,4
YI,165600,4
YMAB,163900,4
YMM,14033800,4
YORW,53900,4
YRD,114200,4
YSG,421800,4
ZBRA,369200,4
ZEPP,6000,4
ZEUS,258800,4
ZG,274400,4
ZGN,973900,4
ZH,286500,4
ZIMV,131100,4
ZIP,594900,4
ZNTL,535600,4
ZUMZ,188500,4
ZURA,272200,4
ZVIA,690900,4
ZWS,927100,4
ZYXI,37000,4
AADI,74000,3
AAPB,63600,3
ABTS,13000,3
ACEL,381300,3
ACHV,94600,3
ACNB,12700,3
ACNT,5500,3
ACT,209400,3
ADSE,82000,3
ADV,290900,3
AFYA,94100,3
AIN,361300,3
AIP,223200,3
ALEX,354900,3
ALNT,274700,3
ALUR,536100,3
ALVR,319900,3
AMSF,142900,3
AMZD,63400,3
ANRO,220900,3
AP,29200,3
APEI,88000,3
APYX,42700,3
AROW,38500,3
ASA,63900,3
ASAI,870700,3
ASR,85400,3
ATNI,61200,3
AURA,100800,3
AVO,269900,3
AWR,303400,3
AWRE,114900,3
BANR,176800,3
BATRK,240900,3
BBH,10300,3
BCAX,245500,3
BCBP,19500,3
BDSX,529900,3
BEST,2400,3
BFS,57800,3
BIOR,134000,3
BIRD,71500,3
BIS,15500,3
BLKB,225000,3
BNED,192400,3
BSBR,397900,3
BSET,6200,3
BSIG,212300,3
BSRR,57600,3
BSVO,88300,3
BWMX,45500,3
BY,125600,3
BYSI,13400,3
CAAS,25200,3
CAF,25600,3
CAPT,505300,3
CARA,654900,3
CASH,119100,3
CASI,55000,3
CASS,37600,3
CBAN,37700,3
CBNK,27100,3
CBU,221200,3
CBZ,265900,3
CENTA,476900,3
CFFN,623100,3
CHCO,52200,3
CIGI,53000,3
CION,224400,3
CIVB,53800,3
CLBK,83200,3
CLGN,25500,3
CLIR,54000,3
CLLS,167400,3
CLPS,11800,3
CMLS,24700,3
CMPR,106300,3
CNNE,240400,3
CNOB,127900,3
CNS,111600,3
CNTB,49800,3
CNXN,65200,3
CONI,582300,3
CPF,131700,3
CPIX,23100,3
CPK,85000,3
CPSS,29300,3
CRCT,512300,3
CRVL,40600,3
CSBR,13100,3
CSWI,110500,3
CTBI,32700,3
CTKB,668800,3
CTOS,600100,3
CTSO,129400,3
CVBF,861400,3
CXSE,40800,3
CZNC,24300,3
DAX,1000,3
DCOM,261700,3
DECO,1700,3
DGRW,537600,3
DH,621700,3
DIBS,75100,3
DMAC,175500,3
DRH,2846800,3
DSGR,36100,3
DXPE,210000,3
EBF,122500,3
EBTC,17400,3
EDOC,11900,3
EEX,90200,3
EGBN,140600,3
EHAB,303200,3
EIG,227900,3
ELEV,398400,3
ENLT,29700,3
ENTX,8900,3
EPSN,15400,3
EQ,85800,3
EQBK,41900,3
ESRT,1186700,3
ESSA,14800,3
EVTV,592000,3
FALN,489300,3
FBIZ,23000,3
FBMS,97800,3
FC,69700,3
FCF,434700,3
FEAM,70400,3
FENC,280100,3
FFIC,198800,3
FFIN,400700,3
FFWM,398900,3
FG,55700,3
FGF,26700,3
FISI,180000,3
FMAO,18800,3
FMNB,53000,3
FRBA,25300,3
FRGE,417700,3
FRME,177200,3
FRST,101500,3
FRSX,74700,3
FTXL,27100,3
FTXO,29500,3
FV,72900,3
FYX,29900,3
GABC,59200,3
GAIA,28200,3
GAN,151300,3
GBIO,77200,3
GCMG,802400,3
GDEN,401500,3
GIC,70200,3
GLPG,142900,3
GNSS,65700,3
GNTY,13600,3
GROW,16200,3
GSBC,16900,3
GTIM,13800,3
GURE,26700,3
HAYW,2137100,3
HBB,50600,3
HBCP,15800,3
HBIO,130600,3
HBNC,199500,3
HBT,21400,3
HCKT,90800,3
HCM,100300,3
HCSG,496600,3
HFFG,52200,3
HFWA,225300,3
HLIO,70100,3
HLLY,443900,3
HLMN,750500,3
HMN,186600,3
HNI,226000,3
HONE,364400,3
HOOK,80300,3
HOPE,426400,3
HRTS,16800,3
HSII,140000,3
HTBI,28400,3
HTBK,431700,3
HWC,594000,3
HYPR,48800,3
IBEX,98400,3
IBOC,246400,3
IBTX,260700,3
ICMB,28400,3
ICOP,14200,3
IEX,482200,3
IFGL,9400,3
IGSB,5431700,3
IIIN,136800,3
IMAB,120700,3
INDB,264700,3
INN,612700,3
INVE,146500,3
IOSP,219000,3
IPA,205400,3
IPSC,1055200,3
IRIX,8200,3
IRMD,32200,3
ISSC,12500,3
IUSB,2687900,3
IUSV,380100,3
IXUS,1793300,3
KAI,110800,3
KB,99400,3
KBWP,27000,3
KE,77700,3
KFRC,82100,3
KFS,18600,3
KIDS,207900,3
KMDA,36500,3
KMPR,385300,3
KNOP,71400,3
KNSA,220100,3
KT,3420000,3
KW,858200,3
KXIN,235400,3
LAUR,722200,3
LCNB,21600,3
LIVN,486000,3
LLYVK,550300,3
LOAN,30700,3
LPRO,267600,3
LQDT,106600,3
LSAK,18900,3
LSTR,154700,3
LVO,658600,3
LVWR,12400,3
LXP,1845800,3
LXU,180700,3
LYEL,1232000,3
LYTS,71100,3
MAGN,1017800,3
MBC,859600,3
MBOT,119100,3
MBWM,109500,3
MCBS,33300,3
MCRI,170200,3
MEIP,9700,3
MG,66300,3
MGEE,122500,3
MGRC,103600,3
MILN,4800,3
MIST,261000,3
MKFG,60200,3
MKTW,364600,3
MLNK,183400,3
MMLP,47500,3
MNTK,148700,3
MNTX,52600,3
MPAA,46200,3
MPB,34800,3
MRTN,285600,3
MSBI,67700,3
MSEX,211500,3
MSFD,43600,3
MTRN,69800,3
MVO,44800,3
MXCT,966900,3
NAUT,220200,3
NBHC,178000,3
NBTB,126000,3
NERD,2700,3
NEU,19600,3
NFBK,138400,3
NGVT,396400,3
NMG,34700,3
NMTC,124100,3
NNI,46200,3
NPCE,62800,3
NSPR,603000,3
NTCT,277500,3
NTST,625400,3
NVDD,4490700,3
NVDW,2900,3
NWS,672000,3
NXDT,147900,3
NXTC,327400,3
OBK,67600,3
OCFC,226200,3
OCFT,6300,3
OKUR,73900,3
ONTF,167800,3
ORIC,255100,3
ORRF,126100,3
PAHC,156000,3
PBH,257300,3
PDM,1999200,3
PDP,117600,3
PEBO,78100,3
PEO,64200,3
PEZ,2900,3
PFBC,59600,3
PFC,138900,3
PFMT,128500,3
PGRU,57100,3
PINE,129400,3
PKBK,14800,3
PKE,47500,3
PKOH,17900,3
PKST,165100,3
PKW,9700,3
PLOW,198200,3
PLYA,1848300,3
PMVP,75400,3
PNTG,460600,3
PPBI,644300,3
PRI,134100,3
PRLD,435400,3
PSCE,112800,3
PSCH,5700,3
PSO,248900,3
PVBC,28600,3
PXI,12700,3
QMOM,19500,3
QQEW,41700,3
QQQA,900,3
QTEC,100700,3
QYLG,8300,3
RAVE,14500,3
RBB,32500,3
REFI,58900,3
RES,1112700,3
REX,158000,3
RFL,16800,3
RGCO,8500,3
RING,149000,3
RLI,167800,3
RLJ,2271700,3
RNST,642800,3
ROBT,48300,3
RPTX,141400,3
RSVR,36500,3
RTH,4500,3
RVSB,25400,3
RYI,245800,3
SANW,261400,3
SBCF,279900,3
SBSI,102800,3
SCL,246800,3
SCWX,431400,3
SDVY,2237900,3
SFNC,450600,3
SFST,17100,3
SGC,45700,3
SHBI,85100,3
SHO,4351400,3
SHV,3266000,3
SHYF,201000,3
SIXG,34600,3
SKRE,24800,3
SKYE,97300,3
SMBK,24000,3
SMHI,287200,3
SMP,119200,3
SOBO,916500,3
SPBC,58300,3
SPFI,42600,3
SPI,91200,3
SPNT,625000,3
SPRU,219900,3
SRET,21600,3
SSB,670500,3
STBA,172900,3
STC,122900,3
STEP,320700,3
STKS,384800,3
STVN,280100,3
SUP,103100,3
SWI,310500,3
SY,85300,3
SYBT,127400,3
TBIL,1022000,3
TBPH,182200,3
TBRG,34200,3
TCBK,177500,3
TDIV,70100,3
THCH,211600,3
THFF,40000,3
THRY,349000,3
TIGO,55100,3
TIMB,272100,3
TIPT,51600,3
TLPH,72100,3
TLTM,1100,3
TORO,35700,3
TOUR,125200,3
TOWN,450500,3
TRDA,96400,3
TRIB,48500,3
TRUE,170100,3
TSLW,400,3
TSPY,12500,3
TTGT,123100,3
TUSK,273800,3
TWIN,42700,3
UBFO,17800,3
UBX,65600,3
UDR,2758300,3
UEIC,35700,3
UFCS,173900,3
UFI,42200,3
UGRO,173200,3
UHAL,158700,3
UHT,68600,3
ULBI,57900,3
UMH,459900,3
UNF,79300,3
UONE,47500,3
UONEK,8200,3
USIG,685400,3
USNA,65300,3
USOY,36700,3
UTL,84800,3
UVSP,126300,3
VEON,34500,3
VGIT,2290200,3
VIGI,644500,3
VINP,78600,3
VIV,471400,3
VNT,833200,3
VONE,32000,3
VONV,407500,3
VPG,160500,3
VRCA,1352600,3
VTHR,11700,3
VTWG,29400,3
VTWV,40900,3
VVI,150700,3
WAFD,329100,3
WBTN,179500,3
WCBR,10900,3
WERN,666800,3
WH,728100,3
WIMI,218300,3
WLKP,29800,3
WNEB,32600,3
WSBC,357300,3
WSBF,27800,3
WSFS,279900,3
XGN,47200,3
XT,124200,3
XYLO,2400,3
YALA,405600,3
ZKIN,14900,3
ACWX,795300,2
ADN,157100,2
AIA,14700,2
AKR,1150000,2
ALGS,371600,2
AMDS,9100,2
APDN,1772800,2
ARQQ,1032200,2
BCLI,170800,2
BCML,38200,2
BFIN,17800,2
BHLB,455000,2
BJK,1900,2
BKKT,797300,2
BLFY,44700,2
BMRC,54700,2
BSAC,552500,2
CARZ,1600,2
CCNE,58000,2
CDC,17300,2
CHT,105400,2
CINT,114000,2
CLNN,105500,2
CRWL,69100,2
CRWS,10000,2
CSB,10200,2
CTEC,13200,2
CURB,645200,2
DGRS,39400,2
DLHC,15800,2
DPRO,760600,2
DWTX,11100,2
DXJS,11300,2
EBIZ,3700,2
ENZL,6500,2
ESGD,249800,2
ESGE,555200,2
EVTL,437200,2
FAD,2400,2
FCA,18200,2
FCBC,22000,2
FIXD,647900,2
FJP,8200,2
FORA,9300,2
FORR,52300,2
FPXI,6200,2
FTC,117000,2
FTSL,171500,2
FTXN,42200,2
FVCB,18100,2
GGLS,22800,2
GLTO,13200,2
GPIQ,79500,2
GWH,80800,2
HYZN,209700,2
IGF,5183600,2
IGOV,83300,2
ILIT,14200,2
INSE,138300,2
KBWR,11700,2
KRMD,59600,2
KRNY,438200,2
KROP,1100,2
KTCC,53700,2
LVTX,43500,2
MAGQ,300,2
MOFG,83100,2
MTX,122400,2
MULN,2502300,2
NATR,39500,2
NETZ,14200,2
ORKA,96100,2
PCB,22700,2
PGC,129400,2
PID,60000,2
PIO,5500,2
PNQI,81000,2
PRFZ,64500,2
PSCC,4500,2
PSCD,2900,2
PSCF,3100,2
PSCI,22300,2
PSCM,1500,2
PSCT,58600,2
QQQW,2900,2
QTOP,12000,2
RAYS,5800,2
RBCAA,11800,2
RM,10500,2
SAMG,18000,2
SNSR,31900,2
SOCL,2600,2
SPCX,1900,2
SPRX,11600,2
SPYM,1100,2
SRL,7900,2
TCS,69200,2
TDSC,13300,2
THLV,17200,2
THRD,239500,2
TRAW,19100,2
TRNO,663300,2
TROO,1900,2
TRS,197000,2
TTOO,626000,2
UCAR,9100,2
UCB,672100,2
UPGR,100,2
UPXI,153300,2
UTEN,48200,2
UTHY,5900,2
UTWO,28000,2
VRM,44100,2
VTC,35500,2
WHG,8200,2
WISE,6400,2
WNDY,300,2
WTS,123500,2
XBIT,46300,2
XXII,22819400,2
YQ,20400,2
YQQQ,10300,2
AGNG,4400,1
AQWA,1800,1
ATRA,65400,1
BHIL,20500,1
BIVI,1627800,1
BNDW,35700,1
BSGM,212200,1
CDTX,32900,1
CFO,10200,1
CHPS,200,1
COWS,5400,1
CYN,374900,1
DWAS,35700,1
ESGU,631000,1
EVCM,86400,1
EVGN,43600,1
EVMT,600,1
FBOT,3900,1
FBRX,124800,1
FBZ,2200,1
FDNI,10600,1
FDT,32200,1
FEM,157200,1
FENG,29100,1
FGM,100,1
FMET,9100,1
FNX,19100,1
FNY,7800,1
FTA,45200,1
FTCS,196300,1
FTGC,313900,1
FTHI,154900,1
FTQI,82500,1
FTRI,54500,1
FTSM,791200,1
FTXG,5500,1
FTXR,1800,1
FYT,8500,1
GAME,62700,1
GNOM,95300,1
GPIX,91300,1
GXTG,1600,1
GYLD,3200,1
GYRE,112200,1
IBOT,1900,1
ISHP,100,1
ISPO,40600,1
JMSB,10000,1
LEGR,1700,1
LFLY,13800,1
LMBS,406900,1
MDIV,57400,1
MQQQ,1200,1
MULL,3100,1
NAAS,153700,1
NAN,60600,1
NXTG,5900,1
NZAC,36900,1
OMIC,6400,1
PDBA,4700,1
PEPG,75000,1
PFI,3000,1
PFIS,69600,1
PFM,16100,1
PIRS,6100,1
PRTG,21400,1
PTEC,100,1
PTH,7300,1
PUI,3400,1
PYZ,800,1
QMCO,12757500,1
QNTM,89600,1
QNXT,5900,1
RBOT,55500,1
RCMT,47500,1
RDI,37000,1
SKYU,7000,1
SLQD,234200,1
SOXM,2000,1
SOXW,200,1
SUSB,120400,1
TCHI,6500,1
TCRT,16000,1
TECX,116900,1
TLTQ,100,1
TSMU,4100,1
UCYB,200,1
USXF,36100,1
VATE,25200,1
XBIL,207300,1
XOS,27100,1
ZZZ,400,1
AAC.S,1400,0
AAC.T,90500,0
AACG,15000,0
AACT,1700,0
AADR,100,0
AAM,851800,0
AAM.U,200,0
AAM.W,100,0
AAME,10300,0
ABCS,1200,0
ABLLL,2400,0
ABLLW,36700,0
ABLV,19500,0
ABLVW,100,0
ABP,77200,0
ABPWW,34000,0
ABR-D,41600,0
ABR-E,9300,0
ABR-F,31000,0
ABVC,133900,0
ABVE,1661100,0
ABVEW,206500,0
ABVX,89100,0
AC,20200,0
ACGLN,29300,0
ACGLO,29100,0
ACH.W,250600,0
ACHL,44700,0
ACLO,600,0
ACOG,148000,0
ACON,265000,0
ACP,507400,0
ACP-A,5000,0
ACR-C,4700,0
ACR-D,28800,0
ACRV,27500,0
ACTU,80400,0
ACV,47700,0
ADAG,12800,0
ADC-A,28100,0
ADD,205700,0
ADGM,76700,0
ADIL,78400,0
ADNWW,116100,0
ADSEW,24200,0
ADTX,2044300,0
ADUR,70200,0
ADVWW,1500,0
ADX,316500,0
ADXN,176700,0
AEFC,40600,0
AEHL,462100,0
AEI,16500,0
AEMD,76100,0
AENT,47600,0
AENTW,19200,0
AERT,46100,0
AEV.W,84200,0
AFB,84600,0
AFBI,2500,0
AFGB,3000,0
AFGC,5900,0
AFGD,5900,0
AFGE,6800,0
AFJK,100,0
AFRI,3100,0
AFRIW,20900,0
AGAE,11600,0
AGD,167000,0
AGFY,465300,0
AGIX,4100,0
AGM-D,2300,0
AGM-E,4100,0
AGM-F,12800,0
AGM-G,15300,0
AGM.A,600,0
AGMH,142700,0
AGMI,800,0
AGNCL,14300,0
AGNCM,7000,0
AGNCN,20900,0
AGNCO,35900,0
AGNCP,47900,0
AGRI,14603600,0
AGZD,449600,0
AHG,19500,0
AHH-A,3200,0
AHL-C,14400,0
AHL-D,22500,0
AHL-E,18600,0
AHT-D,1900,0
AHT-F,100,0
AHT-G,1800,0
AHT-H,900,0
AHT-I,200,0
AIEV,52100,0
AIFD,4700,0
AIFF,135200,0
AIHS,38400,0
AILE,377500,0
AILEW,129400,0
AIMAU,400,0
AIMD,31600,0
AIO,89800,0
AIPI,178500,0
AIRE,68300,0
AIRJ,35600,0
AIRJW,7400,0
AIRL,100,0
AIRT,16500,0
AIRTP,3200,0
AISPW,23700,0
AIXI,59400,0
AIZN,15400,0
AKA,8700,0
AKAN,259600,0
AKO.A,800,0
AKO.B,4100,0
AKTX,157600,0
ALAR,228200,0
ALB-A,63800,0
ALBT,135600,0
ALCE,93500,0
ALCO,32800,0
ALCYU,100,0
ALCYW,31400,0
